orderid,customerid,orderplaceddatetime,ordercompletiondatetime,orderstatus
1744,9,2015-03-16 14:37:08,2015-03-16 14:37:08,Cancelled
1745,9,1988-02-26 04:38:06,1988-02-26 04:38:06,Completed
1746,4,2017-09-05 16:52:23,2017-09-05 16:52:23,Cancelled
1747,2,2016-09-16 06:39:56,2016-09-16 06:39:56,Completed
1748,5,2001-04-14 10:37:38,2001-04-14 10:37:38,Completed
1749,8,2013-04-10 01:01:18,2013-04-10 01:01:18,InProgress
1750,9,1997-10-08 15:34:05,1997-10-08 15:34:05,Cancelled
1751,4,1987-03-06 10:59:22,1987-03-06 10:59:22,InProgress
1752,4,1982-10-16 06:51:49,1982-10-16 06:51:49,InProgress
1753,8,1970-11-13 08:45:15,1970-11-13 08:45:15,Cancelled
1754,3,2018-09-04 10:52:57,2018-09-04 10:52:57,InProgress
1755,3,2000-07-23 09:08:18,2000-07-23 09:08:18,Completed
1756,4,2003-10-01 17:35:14,2003-10-01 17:35:14,InProgress
1757,10,1986-09-09 17:58:50,1986-09-09 17:58:50,Completed
1758,7,1983-11-29 19:14:19,1983-11-29 19:14:19,Cancelled
1759,2,1978-04-21 19:31:10,1978-04-21 19:31:10,InProgress
1760,5,1988-11-17 13:58:50,1988-11-17 13:58:50,InProgress
1761,4,2008-04-06 11:57:18,2008-04-06 11:57:18,InProgress
1762,7,2000-08-14 19:22:39,2000-08-14 19:22:39,Completed
1763,2,1974-08-25 05:23:12,1974-08-25 05:23:12,InProgress
1764,8,2013-01-28 18:46:04,2013-01-28 18:46:04,Cancelled
1765,3,1990-08-19 02:06:08,1990-08-19 02:06:08,InProgress
1766,1,1982-07-23 09:35:26,1982-07-23 09:35:26,Completed
1767,3,2008-12-02 02:07:16,2008-12-02 02:07:16,Cancelled
1768,10,1999-01-03 01:06:05,1999-01-03 01:06:05,Completed
1769,1,2017-06-11 15:23:59,2017-06-11 15:23:59,Completed
1770,1,2015-09-01 15:41:45,2015-09-01 15:41:45,Completed
1771,8,1978-09-30 03:22:14,1978-09-30 03:22:14,InProgress
1772,8,1975-12-19 14:18:06,1975-12-19 14:18:06,Cancelled
1773,5,2002-06-24 21:31:21,2002-06-24 21:31:21,Completed
1774,4,1978-01-17 09:35:56,1978-01-17 09:35:56,InProgress
1775,4,1978-10-03 22:43:10,1978-10-03 22:43:10,Cancelled
1776,1,1988-05-02 14:47:07,1988-05-02 14:47:07,Completed
1777,10,1983-11-10 14:43:45,1983-11-10 14:43:45,InProgress
1778,2,1981-10-22 10:17:32,1981-10-22 10:17:32,InProgress
1779,2,1984-02-20 21:47:20,1984-02-20 21:47:20,Completed
1780,10,1973-04-07 23:27:42,1973-04-07 23:27:42,Completed
1781,8,2021-02-05 10:49:58,2021-02-05 10:49:58,InProgress
1782,7,1987-04-29 16:34:37,1987-04-29 16:34:37,Cancelled
1783,10,2005-01-31 19:47:47,2005-01-31 19:47:47,Cancelled
1784,7,1986-02-13 19:19:02,1986-02-13 19:19:02,Completed
1785,6,2015-09-30 15:55:27,2015-09-30 15:55:27,Completed
1786,5,1988-01-26 21:29:36,1988-01-26 21:29:36,Completed
1787,4,2000-02-18 07:05:27,2000-02-18 07:05:27,InProgress
1788,1,2021-12-13 10:06:55,2021-12-13 10:06:55,Completed
1789,9,2004-01-07 18:31:45,2004-01-07 18:31:45,Cancelled
1790,10,1978-11-20 12:45:17,1978-11-20 12:45:17,Cancelled
1791,3,1980-09-16 11:50:56,1980-09-16 11:50:56,InProgress
1792,2,2005-03-18 14:00:43,2005-03-18 14:00:43,Completed
1793,5,1973-05-06 19:09:33,1973-05-06 19:09:33,Completed
1794,10,1979-06-25 00:10:34,1979-06-25 00:10:34,InProgress
1795,10,1979-02-15 16:01:04,1979-02-15 16:01:04,Cancelled
1796,2,2002-06-17 06:13:06,2002-06-17 06:13:06,Completed
1797,1,1982-04-10 05:46:41,1982-04-10 05:46:41,InProgress
1798,10,1992-06-30 18:26:12,1992-06-30 18:26:12,InProgress
1799,3,2000-11-30 03:30:47,2000-11-30 03:30:47,Cancelled
1800,10,1971-12-04 01:57:46,1971-12-04 01:57:46,Cancelled
1801,7,2001-12-14 16:32:04,2001-12-14 16:32:04,InProgress
1802,10,1989-10-09 15:33:05,1989-10-09 15:33:05,InProgress
1803,9,1975-02-06 12:16:23,1975-02-06 12:16:23,Cancelled
1804,4,2006-08-23 01:41:02,2006-08-23 01:41:02,Cancelled
1805,3,1982-01-26 08:16:44,1982-01-26 08:16:44,InProgress
1806,2,2001-12-31 05:05:05,2001-12-31 05:05:05,Completed
1807,4,2006-04-05 02:47:10,2006-04-05 02:47:10,InProgress
1808,4,2005-10-12 23:42:39,2005-10-12 23:42:39,Cancelled
1809,1,1982-03-01 04:38:41,1982-03-01 04:38:41,Cancelled
1810,3,1987-09-06 03:22:06,1987-09-06 03:22:06,Completed
1811,6,1995-05-16 02:35:37,1995-05-16 02:35:37,Cancelled
1812,6,1999-02-12 17:09:07,1999-02-12 17:09:07,Completed
1813,6,2016-02-22 04:46:26,2016-02-22 04:46:26,Cancelled
1814,7,1987-02-25 12:44:19,1987-02-25 12:44:19,Completed
1815,2,2009-02-26 17:00:20,2009-02-26 17:00:20,Cancelled
1816,2,1985-01-15 08:11:47,1985-01-15 08:11:47,Completed
1817,2,1996-03-01 15:49:45,1996-03-01 15:49:45,Completed
1818,2,1993-09-21 03:22:11,1993-09-21 03:22:11,InProgress
1819,7,1982-07-21 13:46:40,1982-07-21 13:46:40,InProgress
1820,7,2011-12-02 23:03:16,2011-12-02 23:03:16,InProgress
1821,6,1978-07-17 06:31:33,1978-07-17 06:31:33,Completed
1822,1,1974-10-07 04:52:34,1974-10-07 04:52:34,Completed
1823,8,1980-12-23 09:55:32,1980-12-23 09:55:32,Completed
1824,5,1996-12-10 12:28:24,1996-12-10 12:28:24,Completed
1825,9,1997-04-07 00:27:29,1997-04-07 00:27:29,Cancelled
1826,5,2001-11-03 17:27:18,2001-11-03 17:27:18,Completed
1827,8,1989-02-23 04:14:39,1989-02-23 04:14:39,Completed
1828,2,2014-03-03 05:55:45,2014-03-03 05:55:45,InProgress
1829,6,1986-12-21 03:21:44,1986-12-21 03:21:44,Cancelled
1830,2,2010-12-20 16:12:51,2010-12-20 16:12:51,Cancelled
1831,1,1998-10-20 02:26:17,1998-10-20 02:26:17,Cancelled
1832,6,1991-12-26 01:10:42,1991-12-26 01:10:42,InProgress
1833,1,2011-11-05 14:43:55,2011-11-05 14:43:55,InProgress
1834,2,1980-07-06 01:39:39,1980-07-06 01:39:39,InProgress
1835,9,1994-08-21 12:34:02,1994-08-21 12:34:02,InProgress
1836,5,1985-10-22 07:09:08,1985-10-22 07:09:08,InProgress
1837,6,1993-02-21 15:49:31,1993-02-21 15:49:31,Completed
1838,7,1979-11-19 18:53:04,1979-11-19 18:53:04,InProgress
1839,1,1998-05-06 01:38:42,1998-05-06 01:38:42,Cancelled
1840,8,2013-12-19 12:18:31,2013-12-19 12:18:31,InProgress
1841,8,2015-10-28 02:56:13,2015-10-28 02:56:13,InProgress
1842,1,2008-12-27 14:37:14,2008-12-27 14:37:14,InProgress
1843,10,1974-10-01 00:00:20,1974-10-01 00:00:20,InProgress
1844,9,2020-02-25 21:33:43,2020-02-25 21:33:43,InProgress
1845,10,2020-06-23 21:41:25,2020-06-23 21:41:25,Cancelled
1846,10,2017-12-03 13:28:38,2017-12-03 13:28:38,Cancelled
1847,1,1976-01-03 07:08:36,1976-01-03 07:08:36,InProgress
1848,7,1980-10-11 21:29:15,1980-10-11 21:29:15,InProgress
1849,4,1993-02-20 13:21:23,1993-02-20 13:21:23,Cancelled
1850,6,1979-05-09 20:33:29,1979-05-09 20:33:29,Cancelled
1851,8,1980-07-22 17:30:45,1980-07-22 17:30:45,Completed
1852,5,1999-09-27 17:58:47,1999-09-27 17:58:47,Cancelled
1853,4,1996-03-11 14:04:48,1996-03-11 14:04:48,InProgress
1854,9,2008-02-18 05:43:02,2008-02-18 05:43:02,Completed
1855,3,1991-02-20 10:31:41,1991-02-20 10:31:41,Completed
1856,1,2009-05-19 14:39:39,2009-05-19 14:39:39,InProgress
1857,10,2017-06-17 09:29:52,2017-06-17 09:29:52,InProgress
1858,4,2017-05-07 11:26:24,2017-05-07 11:26:24,Cancelled
1859,4,2021-06-24 04:13:01,2021-06-24 04:13:01,Completed
1860,6,2020-03-05 01:01:02,2020-03-05 01:01:02,Cancelled
1861,5,2014-10-17 09:47:18,2014-10-17 09:47:18,Cancelled
1862,2,1987-01-08 18:49:18,1987-01-08 18:49:18,Completed
1863,5,1993-12-17 11:20:35,1993-12-17 11:20:35,Completed
1864,3,2006-04-12 21:49:17,2006-04-12 21:49:17,Completed
1865,10,2000-04-14 06:42:00,2000-04-14 06:42:00,InProgress
1866,6,1989-09-29 12:23:16,1989-09-29 12:23:16,InProgress
1867,8,1992-09-04 10:18:20,1992-09-04 10:18:20,Cancelled
1868,7,2012-02-17 12:26:42,2012-02-17 12:26:42,Completed
1869,3,1978-12-13 00:26:03,1978-12-13 00:26:03,Completed
1870,7,2000-12-03 08:40:14,2000-12-03 08:40:14,InProgress
1871,9,1976-03-12 14:54:22,1976-03-12 14:54:22,Completed
1872,1,2009-09-04 06:44:22,2009-09-04 06:44:22,Completed
1873,9,2005-01-09 16:17:07,2005-01-09 16:17:07,Cancelled
1874,4,2003-04-15 11:00:03,2003-04-15 11:00:03,Cancelled
1875,6,1983-08-21 01:38:45,1983-08-21 01:38:45,Completed
1876,6,1980-04-27 18:20:50,1980-04-27 18:20:50,InProgress
1877,5,2012-05-16 15:51:46,2012-05-16 15:51:46,Completed
1878,4,2000-01-02 18:26:11,2000-01-02 18:26:11,Cancelled
1879,4,2006-01-29 11:36:56,2006-01-29 11:36:56,Completed
1880,2,1996-04-17 06:54:18,1996-04-17 06:54:18,Cancelled
1881,6,1977-03-26 06:52:48,1977-03-26 06:52:48,Completed
1882,9,1972-10-15 05:42:49,1972-10-15 05:42:49,Cancelled
1883,4,1993-05-26 16:31:46,1993-05-26 16:31:46,Completed
1884,1,1999-12-06 09:29:26,1999-12-06 09:29:26,Cancelled
1885,2,1974-11-29 06:48:51,1974-11-29 06:48:51,InProgress
1886,2,1975-06-07 01:13:46,1975-06-07 01:13:46,Completed
1887,8,2005-09-01 07:22:06,2005-09-01 07:22:06,Cancelled
1888,10,1978-04-25 08:04:08,1978-04-25 08:04:08,InProgress
1889,9,1973-02-06 18:49:32,1973-02-06 18:49:32,Completed
1890,10,1981-10-14 09:22:10,1981-10-14 09:22:10,Cancelled
1891,3,1994-07-26 05:23:03,1994-07-26 05:23:03,Cancelled
1892,3,1996-03-22 20:16:05,1996-03-22 20:16:05,Cancelled
1893,7,1977-10-18 12:53:53,1977-10-18 12:53:53,Completed
1894,2,1991-08-23 23:12:37,1991-08-23 23:12:37,InProgress
1895,10,2017-12-12 20:34:10,2017-12-12 20:34:10,InProgress
1896,4,2019-03-13 00:35:58,2019-03-13 00:35:58,Completed
1897,9,1979-11-29 20:41:19,1979-11-29 20:41:19,InProgress
1898,9,1988-07-19 14:16:59,1988-07-19 14:16:59,InProgress
1899,3,1998-02-04 13:55:54,1998-02-04 13:55:54,InProgress
1900,2,2003-06-28 10:22:02,2003-06-28 10:22:02,Completed
1901,4,2021-02-07 10:45:40,2021-02-07 10:45:40,Completed
1902,3,1981-03-26 11:52:12,1981-03-26 11:52:12,Cancelled
1903,6,1994-04-15 23:59:03,1994-04-15 23:59:03,InProgress
1904,3,2011-05-06 06:55:57,2011-05-06 06:55:57,Completed
1905,9,1996-03-08 23:42:22,1996-03-08 23:42:22,Cancelled
1906,7,2013-10-09 01:46:03,2013-10-09 01:46:03,Cancelled
1907,5,1973-01-22 16:36:14,1973-01-22 16:36:14,InProgress
1908,9,1973-10-02 03:58:51,1973-10-02 03:58:51,Completed
1909,7,2002-04-22 23:20:52,2002-04-22 23:20:52,Completed
1910,3,1981-10-20 20:57:37,1981-10-20 20:57:37,Completed
1911,2,2021-05-23 06:23:30,2021-05-23 06:23:30,InProgress
1912,2,1976-09-15 02:12:50,1976-09-15 02:12:50,Completed
1913,1,1980-02-16 04:33:03,1980-02-16 04:33:03,InProgress
1914,7,1973-11-08 23:42:53,1973-11-08 23:42:53,Cancelled
1915,4,1970-01-23 15:22:59,1970-01-23 15:22:59,Cancelled
1916,9,2002-12-13 16:01:02,2002-12-13 16:01:02,Cancelled
1917,2,1994-03-12 03:58:18,1994-03-12 03:58:18,Completed
1918,7,2017-02-18 20:30:26,2017-02-18 20:30:26,InProgress
1919,3,1990-03-14 09:18:38,1990-03-14 09:18:38,InProgress
1920,7,1980-08-20 07:47:46,1980-08-20 07:47:46,InProgress
1921,7,1998-06-13 02:12:20,1998-06-13 02:12:20,Completed
1922,1,1983-05-12 12:01:37,1983-05-12 12:01:37,Completed
1923,1,2007-02-16 01:56:28,2007-02-16 01:56:28,Completed
1924,1,2005-03-19 19:38:51,2005-03-19 19:38:51,InProgress
1925,4,1989-09-13 18:12:53,1989-09-13 18:12:53,Cancelled
1926,4,2006-04-04 00:16:16,2006-04-04 00:16:16,Completed
1927,6,1978-09-19 17:16:57,1978-09-19 17:16:57,InProgress
1928,5,2017-06-26 13:34:18,2017-06-26 13:34:18,InProgress
1929,2,1995-06-21 19:47:45,1995-06-21 19:47:45,InProgress
1930,9,1977-06-20 17:07:23,1977-06-20 17:07:23,InProgress
1931,4,1984-09-24 19:21:45,1984-09-24 19:21:45,Completed
1932,5,1982-10-31 04:12:25,1982-10-31 04:12:25,Completed
1933,8,1994-04-19 15:41:04,1994-04-19 15:41:04,Cancelled
1934,9,2016-04-28 09:44:31,2016-04-28 09:44:31,InProgress
1935,9,1998-12-31 20:13:39,1998-12-31 20:13:39,Cancelled
1936,10,2009-07-08 16:54:02,2009-07-08 16:54:02,Completed
1937,8,1996-08-08 02:12:16,1996-08-08 02:12:16,Completed
1938,2,1986-09-15 12:06:09,1986-09-15 12:06:09,InProgress
1939,2,2000-01-15 20:02:27,2000-01-15 20:02:27,Completed
1940,6,2002-10-08 09:31:49,2002-10-08 09:31:49,InProgress
1941,5,2004-04-26 15:34:13,2004-04-26 15:34:13,InProgress
1942,4,2003-12-22 14:58:41,2003-12-22 14:58:41,InProgress
1943,10,1983-02-07 06:18:26,1983-02-07 06:18:26,Completed
1944,1,2020-06-28 13:55:02,2020-06-28 13:55:02,InProgress
1945,1,2016-11-29 06:16:42,2016-11-29 06:16:42,Cancelled
1946,5,1997-12-11 05:23:19,1997-12-11 05:23:19,InProgress
1947,2,2009-01-04 19:57:01,2009-01-04 19:57:01,Completed
1948,4,1998-09-12 00:33:26,1998-09-12 00:33:26,Completed
1949,3,1980-08-14 00:52:46,1980-08-14 00:52:46,InProgress
1950,8,2019-11-26 05:10:42,2019-11-26 05:10:42,InProgress
1951,6,1970-08-22 23:16:27,1970-08-22 23:16:27,Cancelled
1952,4,2010-12-09 20:20:05,2010-12-09 20:20:05,InProgress
1953,2,2006-02-22 11:53:55,2006-02-22 11:53:55,Completed
1954,4,1998-03-01 02:21:56,1998-03-01 02:21:56,InProgress
1955,9,1994-03-07 16:37:32,1994-03-07 16:37:32,Completed
1956,5,1986-07-03 09:06:43,1986-07-03 09:06:43,InProgress
1957,1,1987-09-03 13:49:51,1987-09-03 13:49:51,InProgress
1958,3,1982-10-02 14:17:25,1982-10-02 14:17:25,Completed
1959,4,1985-07-05 13:10:42,1985-07-05 13:10:42,Cancelled
1960,7,1984-03-21 20:04:00,1984-03-21 20:04:00,InProgress
1961,6,2018-08-26 05:07:11,2018-08-26 05:07:11,Cancelled
1962,6,1980-03-10 01:14:20,1980-03-10 01:14:20,Cancelled
1963,6,2009-05-15 08:14:41,2009-05-15 08:14:41,Completed
1964,4,1974-02-17 22:52:16,1974-02-17 22:52:16,Completed
1965,6,1978-06-25 10:38:09,1978-06-25 10:38:09,Completed
1966,6,1982-05-27 06:07:10,1982-05-27 06:07:10,Cancelled
1967,7,1998-09-19 23:33:16,1998-09-19 23:33:16,Cancelled
1968,5,1996-05-13 21:34:01,1996-05-13 21:34:01,Completed
1969,8,2019-02-15 17:37:27,2019-02-15 17:37:27,InProgress
1970,2,2013-02-05 08:24:21,2013-02-05 08:24:21,Cancelled
1971,10,2008-04-11 22:36:10,2008-04-11 22:36:10,Completed
1972,10,2007-02-23 22:28:15,2007-02-23 22:28:15,Completed
1973,9,2003-03-05 03:55:54,2003-03-05 03:55:54,InProgress
1974,10,2016-02-10 13:54:43,2016-02-10 13:54:43,Cancelled
1975,9,1997-06-27 18:50:50,1997-06-27 18:50:50,InProgress
1976,3,1990-11-01 15:22:25,1990-11-01 15:22:25,Cancelled
1977,3,1988-02-12 11:23:26,1988-02-12 11:23:26,Completed
1978,2,2018-10-06 02:03:21,2018-10-06 02:03:21,Completed
1979,2,1994-09-27 23:12:39,1994-09-27 23:12:39,InProgress
1980,2,1992-11-16 08:49:32,1992-11-16 08:49:32,Completed
1981,2,1981-01-19 09:39:15,1981-01-19 09:39:15,InProgress
1982,7,2016-08-29 14:26:54,2016-08-29 14:26:54,InProgress
1983,5,1987-01-13 20:22:08,1987-01-13 20:22:08,Completed
1984,5,2000-03-22 20:56:49,2000-03-22 20:56:49,InProgress
1985,6,2008-01-26 22:12:49,2008-01-26 22:12:49,Completed
1986,6,1972-09-01 23:44:41,1972-09-01 23:44:41,Cancelled
1987,6,2005-06-21 21:11:22,2005-06-21 21:11:22,Completed
1988,6,1976-03-28 16:54:03,1976-03-28 16:54:03,Completed
1989,7,1980-02-08 09:59:01,1980-02-08 09:59:01,InProgress
1990,9,1991-09-11 21:38:13,1991-09-11 21:38:13,Cancelled
1991,8,2005-08-05 21:04:42,2005-08-05 21:04:42,InProgress
1992,4,2018-07-22 07:24:59,2018-07-22 07:24:59,Completed
1993,4,2013-05-19 15:45:13,2013-05-19 15:45:13,Cancelled
1994,1,1995-09-12 15:41:44,1995-09-12 15:41:44,Completed
1995,10,2020-06-20 09:49:33,2020-06-20 09:49:33,InProgress
1996,3,1970-05-21 04:30:44,1970-05-21 04:30:44,InProgress
1997,1,2000-06-01 09:31:00,2000-06-01 09:31:00,InProgress
1998,1,2010-03-16 08:38:39,2010-03-16 08:38:39,Cancelled
1999,2,2013-07-23 12:18:42,2013-07-23 12:18:42,InProgress
2000,1,2001-03-15 11:46:46,2001-03-15 11:46:46,Cancelled
2001,5,2012-03-03 23:23:24,2012-03-03 23:23:24,Completed
2002,6,1982-05-27 07:16:09,1982-05-27 07:16:09,Cancelled
2003,2,1979-01-10 13:30:13,1979-01-10 13:30:13,InProgress
2004,3,1988-07-25 16:07:20,1988-07-25 16:07:20,Cancelled
2005,6,2004-03-07 04:49:30,2004-03-07 04:49:30,Cancelled
2006,7,1970-03-25 20:17:05,1970-03-25 20:17:05,InProgress
2007,3,2004-09-17 04:46:02,2004-09-17 04:46:02,Completed
2008,7,1976-11-30 05:13:24,1976-11-30 05:13:24,Cancelled
2009,6,1977-02-18 00:27:37,1977-02-18 00:27:37,Completed
2010,7,1997-04-05 06:22:04,1997-04-05 06:22:04,Cancelled
2011,1,1975-11-28 21:28:58,1975-11-28 21:28:58,InProgress
2012,3,1979-06-19 10:47:03,1979-06-19 10:47:03,InProgress
2013,3,2013-11-25 05:34:59,2013-11-25 05:34:59,Completed
2014,3,1988-08-28 05:57:10,1988-08-28 05:57:10,Cancelled
2015,9,1994-08-24 10:50:09,1994-08-24 10:50:09,Cancelled
2016,8,1977-01-25 13:01:16,1977-01-25 13:01:16,InProgress
2017,10,1989-10-22 21:43:31,1989-10-22 21:43:31,Cancelled
2018,9,2018-03-04 23:44:31,2018-03-04 23:44:31,Cancelled
2019,6,1972-01-10 19:00:17,1972-01-10 19:00:17,Completed
2020,8,2013-07-18 11:45:04,2013-07-18 11:45:04,InProgress
2021,2,1988-02-18 05:36:36,1988-02-18 05:36:36,Completed
2022,3,1997-10-21 02:07:02,1997-10-21 02:07:02,Completed
2023,1,2021-05-11 07:31:05,2021-05-11 07:31:05,InProgress
2024,1,2007-10-02 22:38:42,2007-10-02 22:38:42,Cancelled
2025,9,1970-10-27 17:41:05,1970-10-27 17:41:05,InProgress
2026,10,1993-03-18 03:20:36,1993-03-18 03:20:36,InProgress
2027,7,1976-09-04 05:28:57,1976-09-04 05:28:57,Completed
2028,9,1993-07-22 20:27:41,1993-07-22 20:27:41,Completed
2029,8,1991-08-19 05:00:20,1991-08-19 05:00:20,InProgress
2030,8,1973-01-15 14:52:57,1973-01-15 14:52:57,Completed
2031,2,1977-10-28 05:41:45,1977-10-28 05:41:45,Completed
2032,8,1995-10-18 20:21:05,1995-10-18 20:21:05,InProgress
2033,1,2018-06-02 01:56:10,2018-06-02 01:56:10,Completed
2034,7,2005-02-19 04:25:37,2005-02-19 04:25:37,InProgress
2035,4,1976-08-07 14:49:54,1976-08-07 14:49:54,InProgress
2036,8,1975-09-26 09:50:53,1975-09-26 09:50:53,Cancelled
2037,4,2013-12-10 23:46:52,2013-12-10 23:46:52,Cancelled
2038,9,1981-03-28 13:19:32,1981-03-28 13:19:32,InProgress
2039,4,1990-05-07 03:16:21,1990-05-07 03:16:21,Cancelled
2040,2,1982-09-12 22:37:48,1982-09-12 22:37:48,InProgress
2041,4,1992-12-14 01:54:03,1992-12-14 01:54:03,InProgress
2042,6,2012-10-27 01:29:31,2012-10-27 01:29:31,Completed
2043,10,1996-05-16 05:41:43,1996-05-16 05:41:43,Completed
2044,3,1970-03-10 16:32:12,1970-03-10 16:32:12,InProgress
2045,3,1990-05-02 16:13:51,1990-05-02 16:13:51,Completed
2046,10,1990-12-19 07:38:48,1990-12-19 07:38:48,Completed
2047,5,2007-01-28 23:33:50,2007-01-28 23:33:50,Completed
2048,3,2008-08-16 18:09:13,2008-08-16 18:09:13,Completed
2049,2,2008-07-04 09:34:22,2008-07-04 09:34:22,Completed
2050,6,1971-03-31 19:14:37,1971-03-31 19:14:37,Cancelled
2051,2,1997-01-14 21:54:09,1997-01-14 21:54:09,InProgress
2052,5,1986-02-19 22:04:47,1986-02-19 22:04:47,InProgress
2053,1,1986-02-05 18:45:44,1986-02-05 18:45:44,Completed
2054,10,2000-06-22 06:44:53,2000-06-22 06:44:53,Completed
2055,5,1994-12-09 18:46:23,1994-12-09 18:46:23,Completed
2056,6,1989-08-21 22:38:22,1989-08-21 22:38:22,InProgress
2057,3,2009-12-30 04:46:52,2009-12-30 04:46:52,Completed
2058,9,1981-10-11 16:08:44,1981-10-11 16:08:44,Completed
2059,3,2002-03-12 22:27:42,2002-03-12 22:27:42,Completed
2060,2,1981-12-29 23:06:43,1981-12-29 23:06:43,Cancelled
2061,10,1979-03-10 05:50:37,1979-03-10 05:50:37,Completed
2062,5,1973-10-12 16:31:59,1973-10-12 16:31:59,Completed
2063,4,1985-04-03 20:19:48,1985-04-03 20:19:48,InProgress
2064,6,1974-08-28 11:57:40,1974-08-28 11:57:40,InProgress
2065,9,1987-08-27 11:20:40,1987-08-27 11:20:40,InProgress
2066,5,2015-12-21 11:17:59,2015-12-21 11:17:59,Cancelled
2067,6,1993-06-28 19:41:51,1993-06-28 19:41:51,Completed
2068,9,1970-10-21 18:51:50,1970-10-21 18:51:50,Cancelled
2069,10,1987-09-22 09:52:23,1987-09-22 09:52:23,InProgress
2070,10,1975-10-13 16:34:10,1975-10-13 16:34:10,InProgress
2071,6,2016-03-04 16:50:36,2016-03-04 16:50:36,InProgress
2072,5,2010-08-26 01:35:11,2010-08-26 01:35:11,Completed
2073,8,1974-01-22 08:16:13,1974-01-22 08:16:13,Cancelled
2074,2,2016-04-30 16:38:30,2016-04-30 16:38:30,InProgress
2075,10,1990-05-28 12:43:32,1990-05-28 12:43:32,InProgress
2076,7,2012-08-21 21:40:38,2012-08-21 21:40:38,Cancelled
2077,3,1995-01-01 12:52:39,1995-01-01 12:52:39,Cancelled
2078,10,1993-07-20 15:13:54,1993-07-20 15:13:54,Cancelled
2079,8,2011-02-02 23:07:20,2011-02-02 23:07:20,Cancelled
2080,2,1996-10-17 02:49:29,1996-10-17 02:49:29,Cancelled
2081,8,2004-05-18 06:54:28,2004-05-18 06:54:28,Completed
2082,2,1975-05-06 22:12:59,1975-05-06 22:12:59,Cancelled
2083,1,2008-07-14 07:03:16,2008-07-14 07:03:16,InProgress
2084,2,1988-02-14 15:07:45,1988-02-14 15:07:45,Cancelled
2085,9,1993-10-27 17:54:21,1993-10-27 17:54:21,Cancelled
2086,10,2004-04-20 08:06:44,2004-04-20 08:06:44,Completed
2087,3,1979-01-06 06:14:52,1979-01-06 06:14:52,InProgress
2088,5,2005-12-19 17:04:46,2005-12-19 17:04:46,Completed
2089,10,2012-01-29 20:45:30,2012-01-29 20:45:30,Cancelled
2090,3,1997-07-30 19:23:46,1997-07-30 19:23:46,Completed
2091,6,1976-03-15 21:58:23,1976-03-15 21:58:23,InProgress
2092,2,1984-03-04 09:58:39,1984-03-04 09:58:39,InProgress
2093,4,2003-09-22 12:53:19,2003-09-22 12:53:19,InProgress
2094,3,1982-03-29 08:01:22,1982-03-29 08:01:22,InProgress
2095,10,1979-03-06 03:42:35,1979-03-06 03:42:35,Completed
2096,2,1999-01-21 01:31:53,1999-01-21 01:31:53,Completed
2097,5,2007-04-14 03:00:24,2007-04-14 03:00:24,Completed
2098,7,1998-12-27 06:16:17,1998-12-27 06:16:17,InProgress
2099,6,2021-05-29 18:59:03,2021-05-29 18:59:03,Cancelled
2100,6,1978-05-23 12:55:34,1978-05-23 12:55:34,Completed
2101,5,1993-04-17 12:05:06,1993-04-17 12:05:06,Cancelled
2102,5,2004-10-09 10:54:34,2004-10-09 10:54:34,Cancelled
2103,2,1993-08-18 12:37:58,1993-08-18 12:37:58,Completed
2104,8,2007-05-26 14:21:48,2007-05-26 14:21:48,Completed
2105,1,1974-07-19 20:05:46,1974-07-19 20:05:46,Completed
2106,8,2019-01-10 01:46:22,2019-01-10 01:46:22,InProgress
2107,8,1982-01-09 19:08:33,1982-01-09 19:08:33,Completed
2108,10,2011-10-31 05:32:32,2011-10-31 05:32:32,Completed
2109,6,1971-12-11 04:16:44,1971-12-11 04:16:44,Cancelled
2110,6,2013-01-15 21:12:00,2013-01-15 21:12:00,InProgress
2111,3,2013-03-06 22:51:53,2013-03-06 22:51:53,InProgress
2112,7,2016-03-20 08:23:44,2016-03-20 08:23:44,Completed
2113,8,1973-01-02 00:33:14,1973-01-02 00:33:14,Completed
2114,5,1991-09-03 08:54:11,1991-09-03 08:54:11,Cancelled
2115,5,2011-04-11 08:45:03,2011-04-11 08:45:03,Completed
2116,5,2015-02-18 13:27:07,2015-02-18 13:27:07,InProgress
2117,7,1987-03-25 17:12:36,1987-03-25 17:12:36,InProgress
2118,8,2018-01-13 14:12:39,2018-01-13 14:12:39,InProgress
2119,6,1990-06-24 07:05:01,1990-06-24 07:05:01,Cancelled
2120,6,1979-10-19 00:56:46,1979-10-19 00:56:46,InProgress
2121,1,2004-08-16 10:21:24,2004-08-16 10:21:24,Completed
2122,9,1974-07-17 11:05:07,1974-07-17 11:05:07,Cancelled
2123,9,1975-07-27 07:02:22,1975-07-27 07:02:22,Cancelled
2124,8,2007-02-14 21:30:26,2007-02-14 21:30:26,Completed
2125,9,1998-04-03 21:25:34,1998-04-03 21:25:34,InProgress
2126,10,2001-11-11 14:12:23,2001-11-11 14:12:23,Completed
2127,4,1995-09-17 19:49:23,1995-09-17 19:49:23,InProgress
2128,3,2022-01-04 21:23:45,2022-01-04 21:23:45,Completed
2129,2,1981-08-08 16:10:32,1981-08-08 16:10:32,Completed
2130,10,1970-03-23 05:45:38,1970-03-23 05:45:38,Completed
2131,7,1996-04-01 07:17:29,1996-04-01 07:17:29,InProgress
